day,timestamp,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
3,839400,10974.0,10719.0,12137.0,10948.5,11096.5,8693.0,8265.5,7768.5,15533.5,10250.5,9398.0,9260.0,12053.0,10202.0,8807.0,8625.0,8953.0,9636.5,11226.0,10077.5,10524.0,11006.0,8948.0,13398.5,6123.0,9935.5,8230.0,9758.0,12226.5,8978.5,11760.0,10461.5,9507.0,12328.5,12159.5,9904.5,9237.5,10345.0,10648.0,10010.5,8664.0,9765.5,10240.5,9986.5,10801.5,7317.0,11441.5,10115.5,10674.0,11646.5
3,839500,10970.0,10704.0,12111.5,10958.0,11090.0,8699.0,8275.5,7764.5,15544.0,10250.5,9401.0,9270.0,12054.5,10211.0,8814.0,8640.5,8947.0,9627.0,11245.0,10083.5,10534.0,11005.0,8964.5,13389.5,6106.0,9938.5,8230.0,9759.5,12251.5,8958.0,11746.5,10443.5,9505.5,12310.5,12167.5,9911.0,9243.0,10336.5,10660.0,10003.5,8663.0,9765.5,10234.0,9991.5,10790.0,7308.0,11430.5,10101.5,10665.0,11645.5
3,839600,10983.0,10708.0,12098.0,10958.5,11105.0,8682.0,8264.0,7785.5,15546.0,10269.5,9386.0,9270.0,12046.5,10226.5,8798.0,8641.5,8943.0,9620.0,11254.0,10094.5,10519.0,11016.0,8968.0,13388.5,6109.0,9931.0,8210.0,9764.5,12253.5,8957.5,11759.5,10434.5,9503.5,12284.5,12174.5,9914.5,9245.0,10332.0,10666.0,10001.5,8666.0,9780.0,10222.5,9987.5,10805.5,7294.0,11437.5,10106.5,10676.0,11636.5
3,839700,10974.0,10713.0,12102.0,10939.0,11098.5,8686.0,8268.0,7774.5,15566.5,10282.5,9388.0,9260.0,12055.5,10222.5,8794.0,8641.0,8936.0,9622.5,11253.0,10101.5,10524.0,11026.0,8964.5,13384.0,6101.5,9941.5,8210.0,9761.5,12233.5,8939.5,11768.5,10413.5,9496.5,12267.5,12149.0,9915.5,9253.0,10319.5,10676.0,9999.5,8661.0,9784.0,10218.5,9979.5,10802.0,7281.0,11440.5,10099.5,10670.0,11627.5
3,839800,10950.5,10725.0,12100.0,10927.0,11097.0,8685.0,8287.5,7783.0,15579.0,10265.5,9396.0,9260.0,12057.0,10217.5,8791.5,8636.5,8947.0,9603.5,11252.0,10103.5,10511.0,11055.0,8939.0,13376.5,6119.0,9946.5,8210.0,9756.0,12232.5,8935.5,11761.0,10408.0,9504.5,12252.5,12146.5,9931.5,9256.0,10315.5,10682.0,9984.5,8669.0,9772.5,10218.5,9970.5,10793.5,7287.0,11425.5,10104.5,10668.0,11634.5
3,839900,10937.0,10714.0,12100.0,10934.0,11096.5,8679.0,8305.0,7779.0,15564.5,10252.5,9402.5,9260.0,12069.0,10212.0,8788.0,8638.5,8948.0,9615.5,11256.0,10099.5,10502.0,11057.0,8954.5,13375.5,6110.5,9954.5,8210.0,9747.5,12232.5,8928.5,11775.5,10406.5,9519.5,12259.5,12146.5,9924.5,9252.0,10321.0,10676.0,9990.5,8665.0,9762.5,10200.5,9974.5,10805.0,7271.0,11427.5,10114.5,10665.0,11629.5
3,840000,10933.0,10738.5,12122.0,10936.0,11114.0,8671.5,8276.0,7760.5,15566.0,10238.5,9393.5,9260.0,12057.5,10220.5,8770.5,8641.5,8950.0,9616.5,11246.0,10095.5,10525.0,11044.5,8969.0,13328.5,6132.5,9950.5,8210.0,9747.0,12230.5,8925.0,11784.5,10419.0,9504.0,12253.0,12150.5,9932.5,9251.0,10329.0,10667.0,9980.5,8678.0,9765.5,10195.5,9965.5,10817.5,7282.0,11435.0,10125.5,10673.0,11625.5
3,840100,10943.0,10739.0,12140.0,10929.0,11127.0,8678.5,8284.5,7752.0,15588.0,10223.5,9394.0,9270.0,12061.0,10216.5,8778.5,8654.5,8945.5,9610.0,11265.0,10081.5,10526.0,11041.0,8967.0,13313.5,6152.0,9950.0,8200.0,9752.5,12224.5,8909.5,11794.5,10438.5,9517.5,12272.5,12168.5,9935.5,9249.0,10332.5,10664.0,9978.0,8682.0,9762.5,10183.5,9964.5,10826.5,7278.5,11437.5,10122.5,10677.0,11611.5
3,840200,10920.0,10751.0,12128.0,10926.0,11127.0,8681.0,8286.0,7748.5,15596.5,10201.5,9404.0,9270.0,12066.5,10215.5,8791.0,8639.5,8947.0,9604.0,11254.0,10086.5,10509.0,11022.0,8968.0,13341.5,6159.5,9969.5,8200.0,9742.5,12227.0,8921.5,11794.5,10448.0,9502.5,12288.5,12167.0,9929.5,9250.0,10334.0,10663.0,9985.5,8690.0,9760.5,10195.5,9964.5,10813.5,7290.0,11451.5,10124.0,10673.0,11598.5
3,840300,10909.0,10749.0,12126.0,10922.0,11122.0,8662.0,8265.5,7759.5,15596.0,10190.5,9413.5,9250.0,12073.0,10214.5,8783.5,8635.0,8937.0,9604.5,11222.0,10077.5,10499.5,11014.0,8959.0,13363.5,6164.5,9969.5,8180.0,9749.5,12223.5,8923.0,11794.5,10453.5,9503.5,12300.5,12173.5,9929.5,9251.0,10335.5,10664.0,9985.5,8680.0,9752.0,10214.5,9960.5,10818.0,7291.0,11462.0,10127.5,10674.5,11585.5
3,840400,10908.0,10759.5,12115.0,10927.0,11130.0,8662.0,8278.0,7760.0,15555.0,10202.0,9404.0,9250.0,12078.0,10217.5,8783.0,8632.0,8933.0,9615.5,11229.0,10065.5,10503.5,11018.0,8968.5,13333.5,6177.0,9978.5,8170.0,9753.0,12248.5,8934.5,11785.0,10445.5,9520.0,12289.0,12177.0,9922.5,9255.0,10332.0,10671.0,9994.5,8678.0,9737.5,10207.5,9949.5,10782.0,7298.0,11459.0,10126.5,10679.0,11573.5
3,840500,10914.0,10765.0,12116.5,10917.0,11128.0,8670.0,8304.0,7770.5,15571.0,10210.0,9396.5,9230.0,12076.5,10232.5,8784.0,8630.5,8937.0,9623.5,11211.0,10077.5,10504.0,10992.5,8983.0,13344.5,6175.0,9965.0,8190.0,9757.5,12234.0,8955.5,11794.0,10459.0,9527.0,12291.5,12180.0,9920.5,9249.0,10346.0,10656.0,9995.5,8670.0,9722.5,10209.5,9939.5,10752.0,7296.0,11439.0,10138.5,10675.0,11598.5
3,840600,10920.0,10779.0,12116.0,10909.0,11114.5,8674.0,8299.0,7781.5,15563.5,10205.5,9402.0,9230.0,12093.0,10245.5,8782.5,8627.0,8930.0,9616.0,11208.0,10085.5,10508.5,10995.0,8965.0,13358.5,6173.5,9965.5,8180.0,9757.5,12237.5,8966.5,11792.5,10472.5,9537.5,12290.5,12166.5,9933.5,9245.0,10348.0,10656.0,9981.5,8675.0,9724.5,10216.5,9953.5,10779.0,7290.0,11448.5,10128.5,10654.0,11599.5
3,840700,10936.0,10785.0,12116.5,10920.0,11108.5,8676.0,8302.5,7802.5,15586.5,10215.5,9416.0,9240.0,12096.0,10235.5,8779.0,8633.5,8945.0,9609.5,11196.0,10091.5,10490.0,10996.5,8954.5,13370.5,6188.5,9971.5,8170.0,9770.5,12229.5,8971.0,11809.0,10465.5,9523.5,12283.5,12169.5,9933.5,9240.0,10352.0,10650.0,9984.5,8676.0,9738.5,10222.5,9957.5,10772.0,7288.5,11431.5,10124.5,10655.0,11588.0
3,840800,10941.0,10781.0,12133.0,10932.0,11110.0,8681.0,8304.0,7825.0,15546.0,10217.5,9430.0,9250.0,12090.5,10227.5,8765.5,8620.5,8943.5,9598.5,11188.0,10068.5,10491.0,11005.0,8942.0,13366.5,6196.0,9972.5,8170.0,9799.5,12238.5,8982.5,11803.0,10486.5,9514.0,12283.5,12162.5,9926.5,9242.0,10344.5,10656.0,9990.5,8687.0,9738.5,10222.5,9966.5,10771.0,7289.5,11439.0,10144.5,10657.0,11584.5
3,840900,10940.0,10775.5,12132.0,10947.0,11124.0,8684.0,8313.5,7807.5,15571.5,10212.0,9431.0,9250.0,12119.0,10212.5,8777.0,8609.0,8940.0,9601.5,11185.0,10065.5,10503.0,11000.0,8901.5,13405.0,6190.0,9971.5,8170.0,9790.5,12254.5,8988.5,11813.5,10483.0,9519.0,12289.5,12170.5,9927.5,9244.0,10341.0,10661.0,9988.5,8677.0,9737.5,10233.5,9959.5,10773.0,7291.0,11424.0,10125.5,10680.0,11590.5
3,841000,10950.0,10780.0,12147.5,10965.0,11110.0,8676.0,8293.5,7809.0,15550.0,10197.0,9422.0,9250.0,12120.0,10220.5,8774.0,8615.5,8943.5,9613.0,11188.0,10054.5,10490.5,10977.5,8904.0,13426.5,6202.0,9976.5,8180.0,9801.5,12265.5,8991.0,11835.0,10484.5,9494.0,12295.5,12177.5,9921.5,9243.0,10346.0,10655.0,9992.5,8682.0,9745.5,10227.5,9949.5,10763.5,7292.0,11411.5,10119.0,10660.5,11592.5
3,841100,10946.5,10791.0,12151.0,10945.0,11099.5,8658.0,8293.0,7801.5,15495.5,10221.5,9434.5,9250.0,12096.0,10226.5,8787.5,8605.5,8962.0,9615.5,11194.0,10041.5,10492.5,10987.0,8879.0,13445.5,6195.5,9981.0,8180.0,9815.0,12261.5,8978.5,11838.0,10475.0,9506.5,12289.5,12186.5,9924.5,9243.0,10344.5,10654.0,9989.5,8677.0,9750.5,10212.5,9933.5,10761.5,7282.0,11428.5,10126.0,10646.0,11585.5
3,841200,10950.5,10790.0,12160.5,10924.0,11105.5,8665.0,8287.5,7793.5,15507.0,10227.5,9426.0,9270.0,12106.0,10223.5,8776.0,8609.5,8993.0,9615.0,11202.0,10037.5,10513.0,11013.0,8878.0,13399.5,6196.0,9969.5,8170.0,9793.5,12254.5,8984.0,11832.0,10482.5,9491.5,12299.0,12200.0,9930.0,9243.0,10343.0,10657.0,9982.5,8685.0,9762.5,10206.5,9925.5,10764.0,7288.0,11416.0,10129.5,10632.5,11572.5
3,841300,10950.0,10778.0,12163.0,10923.0,11100.0,8656.5,8282.5,7782.5,15543.5,10210.5,9424.5,9260.0,12097.5,10239.0,8776.5,8607.0,9006.0,9614.5,11215.0,10040.5,10523.0,11012.0,8889.0,13407.5,6169.0,9971.5,8160.0,9792.5,12261.5,8984.0,11817.5,10482.5,9481.5,12314.0,12189.5,9928.5,9242.5,10338.5,10658.0,9983.5,8672.0,9766.5,10200.5,9932.5,10756.0,7281.5,11419.0,10143.5,10647.0,11551.5
3,841400,10925.0,10788.0,12170.5,10934.0,11095.0,8659.0,8290.0,7770.5,15493.5,10229.0,9423.0,9260.0,12105.5,10238.0,8772.5,8608.0,9013.5,9616.0,11225.0,10040.5,10559.0,11029.0,8886.0,13355.5,6170.0,9945.5,8160.0,9804.5,12268.0,8976.5,11818.5,10493.5,9476.0,12317.5,12187.5,9929.5,9239.0,10341.0,10653.0,9985.5,8671.0,9771.0,10218.5,9931.5,10757.0,7280.5,11436.5,10146.5,10644.5,11552.5
3,841500,10919.0,10770.0,12156.0,10943.5,11090.5,8659.0,8308.0,7762.5,15515.0,10227.0,9427.0,9280.0,12101.5,10244.5,8768.5,8618.5,9005.0,9610.5,11223.0,10029.5,10553.0,11034.0,8895.0,13343.5,6175.0,9931.0,8150.0,9816.5,12275.5,8964.5,11821.0,10510.0,9487.0,12302.5,12191.5,9927.5,9235.0,10344.5,10648.0,9984.5,8673.0,9766.5,10226.5,9916.5,10737.0,7277.5,11446.0,10151.5,10652.0,11550.5
3,841600,10913.0,10771.0,12148.0,10946.0,11078.5,8660.0,8320.0,7772.5,15544.0,10208.5,9422.0,9270.0,12091.5,10243.5,8749.0,8624.0,9006.0,9603.0,11228.0,10021.5,10584.0,11026.5,8903.0,13306.5,6179.5,9927.5,8160.0,9822.5,12304.5,8968.5,11820.5,10512.5,9485.5,12310.5,12193.5,9928.5,9234.0,10342.0,10649.0,9983.5,8681.0,9759.5,10226.5,9919.5,10749.0,7281.0,11470.5,10139.5,10638.0,11560.0
3,841700,10907.0,10794.0,12130.5,10943.0,11085.5,8662.0,8318.5,7764.5,15548.0,10232.5,9426.0,9270.0,12103.5,10245.5,8733.0,8638.0,9011.0,9602.5,11254.0,10026.5,10595.0,11038.0,8900.0,13279.0,6188.0,9927.5,8150.0,9821.5,12320.5,8976.5,11802.5,10520.0,9499.0,12295.5,12214.5,9936.5,9234.0,10336.0,10653.0,9975.5,8686.0,9756.5,10239.5,9923.5,10728.5,7268.0,11468.5,10139.5,10629.0,11547.5
3,841800,10912.0,10820.0,12131.0,10951.0,11102.0,8648.0,8302.0,7775.5,15541.5,10250.0,9440.5,9240.0,12100.5,10251.5,8737.5,8624.5,9014.0,9592.5,11271.0,10036.5,10598.0,11056.0,8869.0,13289.5,6188.0,9913.5,8150.0,9812.0,12293.5,8965.5,11784.0,10532.5,9514.0,12302.5,12234.5,9943.0,9238.0,10332.0,10661.0,9973.5,8687.0,9772.5,10232.0,9934.5,10717.0,7276.0,11467.5,10130.0,10626.0,11537.5
3,841900,10911.0,10810.0,12135.0,10955.0,11114.0,8657.0,8321.0,7790.5,15500.5,10272.5,9444.0,9250.0,12122.0,10242.5,8750.0,8627.5,9021.5,9588.0,11271.0,10044.5,10590.0,11056.5,8885.0,13253.5,6215.0,9908.5,8150.0,9816.5,12291.5,8972.5,11799.0,10538.5,9508.5,12299.5,12223.5,9948.5,9239.0,10339.0,10657.0,9966.0,8682.0,9767.5,10234.0,9930.5,10715.0,7275.5,11469.5,10122.5,10626.0,11516.5
3,842000,10910.0,10810.0,12115.5,10956.0,11114.0,8658.0,8315.5,7794.5,15448.0,10280.5,9449.0,9250.0,12108.0,10228.0,8756.5,8631.0,9020.0,9599.5,11277.0,10042.5,10602.5,11050.0,8872.0,13240.0,6235.0,9901.5,8140.0,9814.0,12303.5,8971.5,11798.5,10540.5,9494.0,12308.5,12216.5,9947.5,9242.0,10335.0,10660.0,9964.5,8693.0,9769.5,10233.5,9940.5,10712.0,7282.5,11473.5,10133.5,10627.0,11501.5
3,842100,10919.0,10811.0,12135.0,10975.0,11116.0,8666.0,8304.5,7787.5,15410.0,10261.5,9452.0,9240.0,12101.5,10232.5,8764.0,8635.5,9021.5,9597.0,11288.0,10030.5,10613.5,11038.0,8879.0,13264.5,6204.5,9906.0,8120.0,9819.5,12308.5,8961.5,11787.0,10536.5,9486.0,12294.5,12205.0,9953.5,9244.0,10334.0,10660.0,9961.5,8696.0,9764.5,10227.5,9929.5,10703.0,7280.0,11469.5,10121.5,10633.0,11494.0
3,842200,10932.0,10808.0,12116.5,10954.0,11137.0,8674.0,8301.0,7770.0,15360.5,10263.5,9464.0,9240.0,12076.0,10234.5,8770.0,8629.5,9020.0,9592.5,11305.0,10033.5,10635.0,11051.0,8865.5,13245.5,6202.5,9923.0,8130.0,9828.5,12313.0,8957.5,11781.0,10541.0,9489.0,12292.5,12198.5,9948.5,9240.0,10340.5,10653.0,9966.5,8715.0,9771.5,10218.5,9926.5,10705.5,7276.0,11456.5,10137.5,10619.0,11487.0
3,842300,10944.0,10824.0,12129.0,10946.0,11145.0,8689.0,8293.0,7769.5,15327.5,10296.0,9462.0,9230.0,12075.0,10224.5,8770.5,8632.0,9022.0,9578.0,11296.0,10026.5,10623.5,11063.0,8865.0,13244.5,6204.0,9923.0,8130.0,9828.5,12307.0,8962.0,11765.0,10541.0,9494.0,12271.5,12188.0,9958.5,9233.0,10353.0,10641.0,9956.5,8722.0,9779.5,10214.0,9932.5,10706.0,7275.5,11442.5,10126.5,10625.0,11510.5
3,842400,10952.0,10832.0,12120.0,10954.0,11161.5,8705.0,8298.0,7764.5,15316.0,10310.5,9465.0,9230.0,12075.0,10237.5,8764.5,8617.5,9020.5,9592.5,11284.0,10034.5,10624.0,11081.0,8861.5,13226.5,6206.5,9912.5,8120.0,9834.5,12306.5,8974.5,11771.5,10546.5,9476.0,12269.5,12192.5,9960.5,9230.5,10357.0,10637.5,9955.0,8734.0,9784.5,10209.0,9937.5,10709.0,7268.5,11434.0,10124.5,10630.5,11520.5
3,842500,10953.0,10827.0,12109.5,10958.0,11150.5,8709.0,8310.5,7752.5,15353.5,10325.5,9474.5,9240.0,12064.0,10232.5,8753.5,8617.5,9020.0,9579.5,11291.0,10022.5,10617.0,11087.0,8883.5,13234.5,6178.0,9912.5,8100.0,9840.5,12287.5,8978.0,11777.0,10548.5,9495.0,12260.5,12201.5,9968.5,9226.0,10365.5,10628.0,9947.5,8729.0,9769.5,10202.5,9946.5,10704.0,7269.0,11426.5,10114.5,10639.0,11518.5
3,842600,10937.0,10829.0,12108.5,10960.5,11148.0,8705.0,8299.0,7738.5,15376.5,10286.5,9472.5,9240.0,12075.0,10231.0,8754.5,8591.0,9029.0,9569.5,11307.0,10029.5,10636.0,11081.0,8897.0,13223.5,6162.5,9912.5,8130.0,9851.5,12276.5,8994.5,11782.0,10552.5,9477.0,12256.5,12184.5,9964.5,9236.0,10343.5,10649.0,9951.5,8719.0,9775.5,10196.0,9942.5,10715.0,7273.0,11446.5,10119.5,10638.5,11502.5
3,842700,10948.0,10825.0,12112.5,10958.0,11137.5,8711.0,8312.0,7750.5,15374.5,10267.5,9455.5,9230.0,12069.5,10228.5,8757.5,8579.5,9022.0,9570.5,11310.0,10034.5,10628.0,11073.0,8881.0,13235.0,6183.0,9895.5,8140.0,9846.0,12251.5,8997.5,11754.0,10553.5,9480.5,12270.5,12198.0,9967.5,9230.5,10355.5,10639.0,9947.5,8724.0,9766.0,10195.0,9945.5,10714.0,7276.5,11439.5,10119.5,10620.0,11501.5
3,842800,10972.0,10830.0,12133.0,10975.0,11117.5,8704.0,8325.0,7727.5,15393.5,10266.5,9455.5,9240.0,12079.5,10222.5,8763.0,8566.0,9024.0,9556.5,11315.0,10033.5,10635.0,11049.5,8871.0,13267.5,6177.0,9876.0,8140.0,9852.5,12246.0,9012.5,11755.0,10559.0,9480.0,12258.5,12195.5,9956.5,9227.0,10365.0,10629.0,9959.5,8710.0,9772.5,10203.5,9940.5,10695.0,7275.0,11449.5,10117.5,10629.0,11472.5
3,842900,10968.0,10843.0,12129.5,10999.0,11125.0,8689.0,8307.0,7723.0,15413.0,10276.5,9466.0,9240.0,12083.5,10204.5,8768.5,8558.5,9041.5,9554.5,11293.0,10036.5,10651.0,11075.0,8844.0,13256.5,6173.5,9876.5,8150.0,9857.5,12245.5,9010.5,11768.0,10545.5,9478.0,12255.0,12202.5,9959.5,9227.0,10365.5,10626.0,9956.5,8712.0,9785.5,10213.0,9934.5,10686.0,7278.5,11436.5,10111.5,10625.5,11465.0
3,843000,10964.5,10849.0,12131.0,11000.0,11109.5,8687.0,8322.0,7725.5,15419.0,10275.5,9489.0,9260.0,12090.5,10207.5,8771.0,8550.5,9026.0,9542.0,11289.0,10041.5,10660.0,11071.0,8829.0,13248.5,6191.5,9871.5,8150.0,9849.0,12258.5,8987.5,11762.0,10550.5,9477.5,12286.0,12226.5,9966.5,9238.0,10357.0,10640.0,9952.5,8706.0,9800.5,10205.5,9919.5,10691.0,7280.0,11453.0,10108.5,10620.0,11456.0
3,843100,10990.0,10849.0,12137.0,10991.0,11112.5,8669.0,8331.5,7726.5,15412.0,10264.5,9491.0,9270.0,12096.5,10204.5,8763.5,8556.5,9033.0,9565.5,11285.0,10041.5,10646.0,11068.5,8806.0,13278.5,6201.0,9850.5,8150.0,9839.0,12244.5,8991.5,11771.5,10532.5,9474.5,12283.5,12225.5,9972.5,9242.0,10351.0,10646.0,9948.5,8698.0,9811.5,10214.0,9929.5,10691.5,7272.5,11460.5,10105.5,10615.0,11451.5
3,843200,10978.0,10852.0,12137.0,10996.0,11126.0,8662.0,8346.0,7736.5,15437.5,10264.0,9497.0,9250.0,12072.5,10197.5,8758.5,8549.5,9039.0,9555.0,11290.0,10058.5,10663.0,11053.5,8812.5,13272.5,6199.0,9860.0,8160.0,9859.0,12230.5,8994.5,11777.0,10549.0,9467.0,12289.5,12224.5,9963.5,9246.0,10343.0,10656.0,9959.5,8689.0,9799.5,10215.5,9923.5,10701.0,7283.0,11464.5,10106.5,10610.5,11459.5
3,843300,10991.0,10835.0,12147.0,10995.0,11145.0,8666.0,8363.5,7742.5,15425.5,10273.0,9503.0,9240.0,12083.5,10195.0,8755.5,8543.5,9038.0,9574.5,11275.0,10076.5,10659.0,11043.5,8804.0,13308.5,6185.0,9853.5,8160.0,9848.5,12222.5,9005.0,11786.5,10537.5,9468.0,12291.5,12247.5,9960.5,9248.0,10341.0,10658.0,9963.5,8684.0,9804.5,10205.5,9919.5,10701.5,7299.0,11464.5,10106.5,10593.5,11449.5
3,843400,11005.0,10832.0,12155.5,10993.0,11150.0,8666.0,8362.0,7732.0,15468.5,10259.5,9516.0,9240.0,12089.0,10179.5,8753.5,8545.5,9051.0,9580.5,11279.0,10071.5,10653.5,11041.0,8804.0,13310.5,6191.0,9863.0,8170.0,9853.0,12217.5,8996.0,11784.0,10521.5,9473.0,12291.5,12238.5,9952.5,9241.0,10350.5,10649.0,9970.0,8698.0,9789.5,10225.0,9913.5,10692.5,7297.5,11467.5,10102.5,10594.0,11431.5
3,843500,11008.0,10828.0,12129.5,10998.0,11148.0,8681.0,8349.5,7727.0,15507.0,10249.5,9534.5,9250.0,12104.5,10168.5,8749.5,8543.5,9064.0,9584.0,11275.0,10078.5,10642.5,11035.0,8779.5,13370.5,6173.0,9857.5,8170.0,9851.5,12212.5,9003.5,11788.5,10533.5,9461.5,12304.5,12223.5,9952.5,9244.0,10345.0,10654.0,9968.5,8697.0,9806.0,10217.5,9911.5,10701.5,7307.0,11471.0,10106.5,10589.0,11436.5
3,843600,11000.0,10837.0,12127.5,10993.0,11150.5,8687.0,8346.0,7735.0,15526.0,10257.5,9548.0,9250.0,12108.0,10161.5,8741.5,8546.5,9081.5,9569.0,11274.0,10102.5,10683.0,11035.5,8754.0,13332.5,6195.5,9864.0,8160.0,9865.5,12211.0,9009.5,11777.0,10557.5,9459.0,12287.5,12203.5,9946.5,9251.0,10328.0,10671.0,9974.5,8690.0,9805.5,10208.0,9915.5,10679.0,7299.0,11480.0,10100.5,10599.0,11412.0
3,843700,11028.5,10830.0,12141.0,11005.0,11168.0,8677.0,8315.5,7741.5,15502.0,10255.5,9540.5,9260.0,12125.0,10177.5,8743.0,8552.0,9089.0,9557.0,11264.0,10104.5,10691.0,11019.0,8747.0,13353.5,6189.0,9861.0,8160.0,9862.5,12229.5,8994.5,11786.5,10574.5,9476.5,12290.5,12205.5,9939.5,9247.5,10333.5,10663.0,9981.5,8681.0,9778.5,10226.5,9916.5,10703.5,7304.0,11483.5,10111.0,10597.0,11406.5
3,843800,11026.0,10839.0,12149.0,10995.0,11171.0,8675.0,8333.0,7746.5,15514.5,10233.5,9548.5,9260.0,12121.0,10162.5,8741.0,8532.5,9100.0,9552.5,11266.0,10103.5,10682.0,11031.0,8749.5,13358.5,6179.0,9859.5,8150.0,9874.5,12214.5,8996.5,11785.0,10579.0,9476.0,12287.0,12194.5,9945.5,9241.0,10339.5,10651.0,9975.5,8676.5,9775.0,10230.5,9906.5,10708.0,7284.5,11465.0,10134.5,10604.0,11402.5
3,843900,11035.5,10827.0,12143.0,10966.0,11183.5,8677.5,8347.0,7729.5,15514.5,10244.5,9553.5,9260.0,12114.0,10160.5,8728.0,8543.0,9097.0,9556.5,11273.0,10111.5,10691.0,11070.0,8756.5,13272.0,6210.5,9852.5,8160.0,9874.5,12206.5,8990.5,11787.5,10612.5,9475.5,12295.5,12203.5,9941.5,9236.0,10351.5,10642.0,9978.0,8674.0,9776.5,10240.5,9898.5,10709.0,7284.0,11457.5,10120.5,10581.0,11400.5
3,844000,11038.0,10825.0,12127.5,10946.0,11165.0,8691.0,8338.0,7724.5,15538.5,10223.5,9560.0,9270.0,12117.0,10156.5,8726.5,8548.5,9089.5,9567.0,11272.0,10114.5,10697.0,11088.0,8758.0,13266.5,6190.5,9854.0,8150.0,9872.0,12217.0,9002.0,11794.0,10602.5,9478.0,12286.5,12235.0,9937.0,9233.0,10360.0,10635.0,9985.5,8661.0,9792.0,10239.5,9888.5,10727.0,7279.0,11458.5,10125.5,10584.0,11383.0
3,844100,11038.5,10839.0,12121.0,10946.0,11183.5,8684.0,8321.0,7706.5,15538.0,10243.5,9563.0,9260.0,12102.5,10151.0,8714.0,8559.5,9087.0,9569.5,11266.0,10113.5,10675.0,11076.0,8775.5,13276.5,6197.0,9863.5,8160.0,9859.5,12226.0,8987.5,11777.0,10602.5,9482.0,12293.0,12241.5,9928.5,9215.5,10378.0,10613.0,9991.5,8662.0,9799.0,10234.5,9914.5,10723.5,7274.5,11444.5,10123.0,10585.0,11393.0
3,844200,11055.0,10825.0,12106.5,10930.0,11200.0,8688.0,8323.5,7704.0,15508.0,10238.5,9564.5,9260.0,12110.0,10152.0,8717.0,8550.5,9085.0,9553.5,11270.0,10122.5,10671.0,11084.0,8760.0,13280.5,6205.0,9851.0,8170.0,9867.0,12222.5,8995.0,11791.5,10614.5,9480.5,12277.0,12245.0,9932.5,9214.0,10379.0,10615.0,9988.5,8654.0,9793.0,10223.5,9914.5,10725.5,7275.0,11456.5,10138.5,10578.5,11392.0
3,844300,11060.0,10817.0,12095.0,10928.0,11203.0,8695.0,8340.0,7705.0,15508.5,10228.0,9560.5,9250.0,12094.0,10169.5,8711.0,8541.0,9103.0,9557.0,11272.0,10132.5,10669.5,11083.0,8758.5,13299.0,6190.0,9843.0,8170.0,9864.5,12215.5,8992.5,11798.5,10597.0,9484.5,12293.5,12250.5,9928.5,9222.0,10366.0,10629.0,9992.5,8647.0,9788.5,10218.5,9910.5,10717.5,7262.0,11476.0,10144.5,10589.0,11407.5
3,844400,11061.5,10831.0,12100.5,10934.0,11209.0,8697.0,8344.0,7696.5,15528.5,10240.5,9561.0,9240.0,12091.0,10186.0,8712.0,8535.5,9085.5,9546.5,11249.0,10135.5,10654.5,11078.5,8719.5,13346.0,6184.0,9842.0,8170.0,9861.5,12226.5,8996.0,11791.0,10615.5,9480.5,12289.0,12238.5,9933.5,9223.0,10367.5,10630.0,9988.5,8648.0,9771.5,10221.5,9914.5,10730.0,7272.0,11469.5,10155.5,10599.0,11401.5
