product_a,product_b,correlation,abs_correlation,category_a,category_b,same_category
PANEL_2X4,PEBBLES_XL,-0.007091429734033465,0.007091429734033465,Panels,Pebbles,False
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,0.007078243730754258,0.007078243730754258,Sleep pods,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,0.007055144609964098,0.007055144609964098,Galaxy sounds,Microchips,False
PANEL_4X4,ROBOT_LAUNDRY,-0.0070537410638973974,0.0070537410638973974,Panels,Robots,False
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_YELLOW,0.007051283659753574,0.007051283659753574,Translators,UV visors,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_GRAPHITE_MIST,0.007050121936547637,0.007050121936547637,Oxygen shakes,Translators,False
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,0.007045805486644812,0.007045805486644812,Robots,Snackpacks,False
PANEL_1X2,SNACKPACK_CHOCOLATE,0.007041892918755694,0.007041892918755694,Panels,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_LAUNDRY,0.007005480226029119,0.007005480226029119,Galaxy sounds,Robots,False
OXYGEN_SHAKE_GARLIC,UV_VISOR_MAGENTA,0.007000723222237825,0.007000723222237825,Oxygen shakes,UV visors,False
SNACKPACK_RASPBERRY,UV_VISOR_ORANGE,0.006994465180931933,0.006994465180931933,Snackpacks,UV visors,False
MICROCHIP_OVAL,OXYGEN_SHAKE_GARLIC,0.006987624936227318,0.006987624936227318,Microchips,Oxygen shakes,False
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,0.00697149442409945,0.00697149442409945,Oxygen shakes,Oxygen shakes,True
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,0.006970896947137795,0.006970896947137795,Galaxy sounds,Oxygen shakes,False
SLEEP_POD_NYLON,SLEEP_POD_SUEDE,0.0069636526465979304,0.0069636526465979304,Sleep pods,Sleep pods,True
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,0.006925725660507482,0.006925725660507482,Microchips,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,ROBOT_IRONING,0.006899603817252162,0.006899603817252162,Oxygen shakes,Robots,False
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_POLYESTER,0.0068925553204689585,0.0068925553204689585,Oxygen shakes,Sleep pods,False
PEBBLES_XL,ROBOT_VACUUMING,0.00687221021058126,0.00687221021058126,Pebbles,Robots,False
TRANSLATOR_ASTRO_BLACK,UV_VISOR_ORANGE,0.006871568637276724,0.006871568637276724,Translators,UV visors,False
PANEL_4X4,SNACKPACK_STRAWBERRY,0.006846053234725989,0.006846053234725989,Panels,Snackpacks,False
MICROCHIP_CIRCLE,UV_VISOR_AMBER,0.0068424118650101725,0.0068424118650101725,Microchips,UV visors,False
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_VACUUMING,0.006836323107392824,0.006836323107392824,Galaxy sounds,Robots,False
MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,-0.006817416292482948,0.006817416292482948,Microchips,Translators,False
MICROCHIP_TRIANGLE,PEBBLES_M,-0.0068124616587087825,0.0068124616587087825,Microchips,Pebbles,False
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,0.0068077444911691576,0.0068077444911691576,Oxygen shakes,Oxygen shakes,True
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,0.006795890494161217,0.006795890494161217,Translators,Translators,True
ROBOT_LAUNDRY,UV_VISOR_AMBER,0.006786334023813395,0.006786334023813395,Robots,UV visors,False
PEBBLES_L,SNACKPACK_RASPBERRY,-0.006741836313931639,0.006741836313931639,Pebbles,Snackpacks,False
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,0.006736216882556319,0.006736216882556319,Robots,Translators,False
OXYGEN_SHAKE_MINT,PANEL_2X4,0.006710882734392946,0.006710882734392946,Oxygen shakes,Panels,False
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,0.0067098507618737965,0.0067098507618737965,Pebbles,Translators,False
MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,-0.006706324919579175,0.006706324919579175,Microchips,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_AMBER,-0.006704386733333793,0.006704386733333793,Galaxy sounds,UV visors,False
MICROCHIP_RECTANGLE,ROBOT_IRONING,-0.0066833791553123825,0.0066833791553123825,Microchips,Robots,False
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_NYLON,0.00668078097969114,0.00668078097969114,Oxygen shakes,Sleep pods,False
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,0.006678073888719875,0.006678073888719875,Oxygen shakes,Oxygen shakes,True
PANEL_4X4,TRANSLATOR_ECLIPSE_CHARCOAL,-0.006675518543656779,0.006675518543656779,Panels,Translators,False
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,0.006668183867757261,0.006668183867757261,Oxygen shakes,Oxygen shakes,True
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,0.006653485425303198,0.006653485425303198,Robots,Snackpacks,False
SLEEP_POD_POLYESTER,UV_VISOR_AMBER,0.00664942372901538,0.00664942372901538,Sleep pods,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_MAGENTA,0.006642721378077194,0.006642721378077194,Oxygen shakes,UV visors,False
ROBOT_DISHES,SLEEP_POD_COTTON,0.006629312003583998,0.006629312003583998,Robots,Sleep pods,False
PANEL_1X2,UV_VISOR_AMBER,0.006610179724893228,0.006610179724893228,Panels,UV visors,False
ROBOT_VACUUMING,SNACKPACK_CHOCOLATE,0.006585915349529526,0.006585915349529526,Robots,Snackpacks,False
OXYGEN_SHAKE_GARLIC,UV_VISOR_RED,-0.00656384674023826,0.00656384674023826,Oxygen shakes,UV visors,False
MICROCHIP_RECTANGLE,PANEL_4X4,-0.006547064723871292,0.006547064723871292,Microchips,Panels,False
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,0.006517855812459936,0.006517855812459936,UV visors,UV visors,True
PEBBLES_L,PEBBLES_S,0.006505083588261214,0.006505083588261214,Pebbles,Pebbles,True
PEBBLES_L,ROBOT_DISHES,0.0065049876679044855,0.0065049876679044855,Pebbles,Robots,False
SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,0.006456312728261753,0.006456312728261753,Sleep pods,Sleep pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_SPACE_GRAY,0.006454435203364477,0.006454435203364477,Galaxy sounds,Translators,False
OXYGEN_SHAKE_MINT,ROBOT_DISHES,0.006439225339787875,0.006439225339787875,Oxygen shakes,Robots,False
SLEEP_POD_COTTON,UV_VISOR_RED,0.006431219789629851,0.006431219789629851,Sleep pods,UV visors,False
SLEEP_POD_SUEDE,UV_VISOR_YELLOW,0.006428120053326378,0.006428120053326378,Sleep pods,UV visors,False
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,-0.006423721777981436,0.006423721777981436,Microchips,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MINT,0.006416993010089667,0.006416993010089667,Galaxy sounds,Oxygen shakes,False
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_RED,0.006386011974058613,0.006386011974058613,Oxygen shakes,UV visors,False
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_NYLON,0.006363348882245256,0.006363348882245256,Oxygen shakes,Sleep pods,False
MICROCHIP_OVAL,PEBBLES_S,-0.0063478152580694865,0.0063478152580694865,Microchips,Pebbles,False
SLEEP_POD_SUEDE,TRANSLATOR_GRAPHITE_MIST,0.006325528601943311,0.006325528601943311,Sleep pods,Translators,False
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MORNING_BREATH,0.006316600486214095,0.006316600486214095,Galaxy sounds,Oxygen shakes,False
PANEL_1X4,ROBOT_MOPPING,-0.0063155231461644295,0.0063155231461644295,Panels,Robots,False
SLEEP_POD_LAMB_WOOL,UV_VISOR_MAGENTA,0.006308708378574399,0.006308708378574399,Sleep pods,UV visors,False
PANEL_1X2,SLEEP_POD_NYLON,0.006308078411967028,0.006308078411967028,Panels,Sleep pods,False
GALAXY_SOUNDS_DARK_MATTER,ROBOT_LAUNDRY,0.006307308746379377,0.006307308746379377,Galaxy sounds,Robots,False
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_NYLON,0.006303678077845653,0.006303678077845653,Galaxy sounds,Sleep pods,False
OXYGEN_SHAKE_EVENING_BREATH,PANEL_1X2,0.006301722370525508,0.006301722370525508,Oxygen shakes,Panels,False
ROBOT_VACUUMING,UV_VISOR_MAGENTA,-0.0062928044080583,0.0062928044080583,Robots,UV visors,False
PANEL_4X4,PEBBLES_L,0.0062893565450003385,0.0062893565450003385,Panels,Pebbles,False
OXYGEN_SHAKE_GARLIC,TRANSLATOR_GRAPHITE_MIST,-0.006276788606075064,0.006276788606075064,Oxygen shakes,Translators,False
PANEL_4X4,UV_VISOR_ORANGE,0.006275213955715286,0.006275213955715286,Panels,UV visors,False
OXYGEN_SHAKE_MINT,ROBOT_VACUUMING,0.0062651673320588104,0.0062651673320588104,Oxygen shakes,Robots,False
UV_VISOR_AMBER,UV_VISOR_MAGENTA,0.006257962748005957,0.006257962748005957,UV visors,UV visors,True
PEBBLES_M,TRANSLATOR_SPACE_GRAY,-0.006254845207870443,0.006254845207870443,Pebbles,Translators,False
PEBBLES_XS,ROBOT_IRONING,0.006243956458178294,0.006243956458178294,Pebbles,Robots,False
OXYGEN_SHAKE_GARLIC,ROBOT_LAUNDRY,0.006239555266841062,0.006239555266841062,Oxygen shakes,Robots,False
PANEL_4X4,UV_VISOR_AMBER,0.006237559690190918,0.006237559690190918,Panels,UV visors,False
PANEL_2X4,PEBBLES_M,0.0062371101006803075,0.0062371101006803075,Panels,Pebbles,False
MICROCHIP_RECTANGLE,SLEEP_POD_COTTON,-0.006233318703873125,0.006233318703873125,Microchips,Sleep pods,False
MICROCHIP_RECTANGLE,PEBBLES_L,-0.006218868943174639,0.006218868943174639,Microchips,Pebbles,False
MICROCHIP_OVAL,SLEEP_POD_NYLON,0.006207123901950807,0.006207123901950807,Microchips,Sleep pods,False
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,0.00620643616636033,0.00620643616636033,Robots,Snackpacks,False
MICROCHIP_CIRCLE,SLEEP_POD_SUEDE,-0.006203951341205096,0.006203951341205096,Microchips,Sleep pods,False
SLEEP_POD_COTTON,SNACKPACK_VANILLA,0.006185930295150492,0.006185930295150492,Sleep pods,Snackpacks,False
MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,0.006181997196042742,0.006181997196042742,Microchips,Microchips,True
PANEL_1X2,PEBBLES_XL,-0.0061412354316623795,0.0061412354316623795,Panels,Pebbles,False
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ASTRO_BLACK,0.006135800184744102,0.006135800184744102,Galaxy sounds,Translators,False
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_CIRCLE,0.006133564624844944,0.006133564624844944,Galaxy sounds,Microchips,False
MICROCHIP_CIRCLE,UV_VISOR_RED,-0.006110169308237595,0.006110169308237595,Microchips,UV visors,False
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,0.006104988765923172,0.006104988765923172,Galaxy sounds,UV visors,False
MICROCHIP_CIRCLE,PANEL_1X4,-0.006050219602616943,0.006050219602616943,Microchips,Panels,False
PANEL_1X4,SLEEP_POD_POLYESTER,0.006027882677428599,0.006027882677428599,Panels,Sleep pods,False
PANEL_2X2,UV_VISOR_RED,0.006024731883642386,0.006024731883642386,Panels,UV visors,False
SNACKPACK_RASPBERRY,UV_VISOR_MAGENTA,0.006019770808844693,0.006019770808844693,Snackpacks,UV visors,False
PEBBLES_M,UV_VISOR_YELLOW,0.005997144163107219,0.005997144163107219,Pebbles,UV visors,False
PANEL_2X2,PEBBLES_XL,-0.005982764763972086,0.005982764763972086,Panels,Pebbles,False
PANEL_1X2,TRANSLATOR_SPACE_GRAY,0.0059807155677431435,0.0059807155677431435,Panels,Translators,False
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,0.005976752257348977,0.005976752257348977,Robots,Snackpacks,False
ROBOT_LAUNDRY,SNACKPACK_VANILLA,0.005975087156833722,0.005975087156833722,Robots,Snackpacks,False
SLEEP_POD_POLYESTER,SNACKPACK_VANILLA,0.005973102648808022,0.005973102648808022,Sleep pods,Snackpacks,False
SLEEP_POD_COTTON,SLEEP_POD_NYLON,0.005971806487044079,0.005971806487044079,Sleep pods,Sleep pods,True
PANEL_1X2,PANEL_1X4,0.005967439282479257,0.005967439282479257,Panels,Panels,True
ROBOT_IRONING,SNACKPACK_RASPBERRY,0.005957940513377668,0.005957940513377668,Robots,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_VACUUMING,0.00595716924313131,0.00595716924313131,Galaxy sounds,Robots,False
PANEL_2X4,TRANSLATOR_VOID_BLUE,0.005944292923717263,0.005944292923717263,Panels,Translators,False
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,0.005919444554309967,0.005919444554309967,Sleep pods,UV visors,False
PANEL_2X4,PANEL_4X4,0.0059064819490977204,0.0059064819490977204,Panels,Panels,True
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,0.0059016850517198335,0.0059016850517198335,Robots,Translators,False
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_SUEDE,-0.005895930596135986,0.005895930596135986,Galaxy sounds,Sleep pods,False
ROBOT_DISHES,ROBOT_MOPPING,-0.005892632796835131,0.005892632796835131,Robots,Robots,True
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_MOPPING,0.005850680323867317,0.005850680323867317,Oxygen shakes,Robots,False
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_ORANGE,-0.005833398212258591,0.005833398212258591,Galaxy sounds,UV visors,False
ROBOT_DISHES,ROBOT_VACUUMING,0.005823188746523671,0.005823188746523671,Robots,Robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_LAMB_WOOL,0.0058217514780690115,0.0058217514780690115,Galaxy sounds,Sleep pods,False
PANEL_2X4,SLEEP_POD_SUEDE,0.005800928516908533,0.005800928516908533,Panels,Sleep pods,False
SLEEP_POD_NYLON,UV_VISOR_AMBER,0.005788145742225302,0.005788145742225302,Sleep pods,UV visors,False
PEBBLES_XL,TRANSLATOR_GRAPHITE_MIST,-0.005777318120011748,0.005777318120011748,Pebbles,Translators,False
OXYGEN_SHAKE_GARLIC,TRANSLATOR_VOID_BLUE,-0.005768516757786795,0.005768516757786795,Oxygen shakes,Translators,False
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_RECTANGLE,-0.005749391716074912,0.005749391716074912,Galaxy sounds,Microchips,False
SLEEP_POD_LAMB_WOOL,SNACKPACK_STRAWBERRY,0.0057272989035745,0.0057272989035745,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_GARLIC,PANEL_4X4,0.005724338622816591,0.005724338622816591,Oxygen shakes,Panels,False
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,0.005707931741348817,0.005707931741348817,Galaxy sounds,Oxygen shakes,False
OXYGEN_SHAKE_GARLIC,PEBBLES_XS,0.005695277677223055,0.005695277677223055,Oxygen shakes,Pebbles,False
PEBBLES_S,TRANSLATOR_VOID_BLUE,-0.005690379128268875,0.005690379128268875,Pebbles,Translators,False
PANEL_1X4,PANEL_2X2,0.005677214608777445,0.005677214608777445,Panels,Panels,True
PANEL_2X2,UV_VISOR_ORANGE,-0.0056666161076781366,0.0056666161076781366,Panels,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_LAMB_WOOL,0.005631366523071096,0.005631366523071096,Galaxy sounds,Sleep pods,False
PANEL_1X4,PEBBLES_L,-0.0056283073161225924,0.0056283073161225924,Panels,Pebbles,False
MICROCHIP_SQUARE,PEBBLES_S,-0.005618683219868219,0.005618683219868219,Microchips,Pebbles,False
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_TRIANGLE,-0.005611772733334746,0.005611772733334746,Galaxy sounds,Microchips,False
SLEEP_POD_COTTON,UV_VISOR_YELLOW,0.005601704745310103,0.005601704745310103,Sleep pods,UV visors,False
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_COTTON,0.005600917299170991,0.005600917299170991,Oxygen shakes,Sleep pods,False
TRANSLATOR_VOID_BLUE,UV_VISOR_MAGENTA,0.005572596821828736,0.005572596821828736,Translators,UV visors,False
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,0.005569602105457652,0.005569602105457652,Microchips,Translators,False
PEBBLES_XL,UV_VISOR_YELLOW,-0.005560905466177511,0.005560905466177511,Pebbles,UV visors,False
MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,-0.00556069586995717,0.00556069586995717,Microchips,UV visors,False
PEBBLES_S,UV_VISOR_RED,-0.005558773197436661,0.005558773197436661,Pebbles,UV visors,False
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,0.005538335217383104,0.005538335217383104,Oxygen shakes,Oxygen shakes,True
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,-0.005523430223185395,0.005523430223185395,Microchips,Oxygen shakes,False
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_ECLIPSE_CHARCOAL,0.005480902524843263,0.005480902524843263,Oxygen shakes,Translators,False
MICROCHIP_CIRCLE,PANEL_2X4,0.005439535812773421,0.005439535812773421,Microchips,Panels,False
OXYGEN_SHAKE_CHOCOLATE,ROBOT_MOPPING,-0.005439089242054866,0.005439089242054866,Oxygen shakes,Robots,False
PEBBLES_L,UV_VISOR_MAGENTA,0.00542149076379532,0.00542149076379532,Pebbles,UV visors,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_NYLON,0.005418475049283266,0.005418475049283266,Oxygen shakes,Sleep pods,False
PANEL_1X4,TRANSLATOR_SPACE_GRAY,0.005413651400066435,0.005413651400066435,Panels,Translators,False
PANEL_4X4,PEBBLES_M,-0.0054063458971894025,0.0054063458971894025,Panels,Pebbles,False
PEBBLES_S,PEBBLES_XS,-0.005397949767690558,0.005397949767690558,Pebbles,Pebbles,True
ROBOT_MOPPING,UV_VISOR_RED,-0.005397243269820735,0.005397243269820735,Robots,UV visors,False
PANEL_1X4,SLEEP_POD_LAMB_WOOL,0.005390475389445116,0.005390475389445116,Panels,Sleep pods,False
MICROCHIP_SQUARE,SNACKPACK_STRAWBERRY,0.005386648948383711,0.005386648948383711,Microchips,Snackpacks,False
PANEL_2X2,SNACKPACK_VANILLA,0.005385851933098489,0.005385851933098489,Panels,Snackpacks,False
MICROCHIP_RECTANGLE,ROBOT_DISHES,-0.005384548043934677,0.005384548043934677,Microchips,Robots,False
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_M,0.005379637768547247,0.005379637768547247,Oxygen shakes,Pebbles,False
PANEL_2X4,UV_VISOR_RED,0.005377545854286533,0.005377545854286533,Panels,UV visors,False
MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,0.00535199544632917,0.00535199544632917,Microchips,Microchips,True
PEBBLES_M,ROBOT_VACUUMING,0.005348147892371547,0.005348147892371547,Pebbles,Robots,False
SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,0.005340366446237462,0.005340366446237462,Sleep pods,Sleep pods,True
PANEL_1X2,PEBBLES_L,0.005338098609496253,0.005338098609496253,Panels,Pebbles,False
ROBOT_VACUUMING,SLEEP_POD_COTTON,0.005325392836107572,0.005325392836107572,Robots,Sleep pods,False
ROBOT_DISHES,UV_VISOR_MAGENTA,0.005321232098265563,0.005321232098265563,Robots,UV visors,False
UV_VISOR_MAGENTA,UV_VISOR_RED,0.005278032116106213,0.005278032116106213,UV visors,UV visors,True
MICROCHIP_CIRCLE,PANEL_2X2,0.0052754569400102974,0.0052754569400102974,Microchips,Panels,False
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,0.005274737730118755,0.005274737730118755,Sleep pods,Translators,False
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_AMBER,0.005261073570582822,0.005261073570582822,Galaxy sounds,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_RECTANGLE,-0.005245660228672524,0.005245660228672524,Galaxy sounds,Microchips,False
ROBOT_DISHES,SNACKPACK_PISTACHIO,0.005238900473066677,0.005238900473066677,Robots,Snackpacks,False
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,0.005233992383569214,0.005233992383569214,Robots,Translators,False
MICROCHIP_CIRCLE,PEBBLES_XL,0.005212819485187968,0.005212819485187968,Microchips,Pebbles,False
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_XS,-0.005194191963618579,0.005194191963618579,Oxygen shakes,Pebbles,False
GALAXY_SOUNDS_BLACK_HOLES,PANEL_4X4,0.005190267371859631,0.005190267371859631,Galaxy sounds,Panels,False
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_POLYESTER,0.005176424514064523,0.005176424514064523,Galaxy sounds,Sleep pods,False
PANEL_2X2,SNACKPACK_RASPBERRY,0.0051741289651693525,0.0051741289651693525,Panels,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,0.005173590706659887,0.005173590706659887,Galaxy sounds,Oxygen shakes,False
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,0.005171188801917391,0.005171188801917391,Oxygen shakes,Panels,False
PEBBLES_M,UV_VISOR_ORANGE,-0.005167406706466394,0.005167406706466394,Pebbles,UV visors,False
PEBBLES_XS,UV_VISOR_ORANGE,-0.005161229504379176,0.005161229504379176,Pebbles,UV visors,False
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_CHOCOLATE,0.005133423450036077,0.005133423450036077,Galaxy sounds,Oxygen shakes,False
MICROCHIP_OVAL,ROBOT_DISHES,-0.005130888869737837,0.005130888869737837,Microchips,Robots,False
ROBOT_IRONING,UV_VISOR_MAGENTA,0.005108712263512734,0.005108712263512734,Robots,UV visors,False
OXYGEN_SHAKE_GARLIC,PANEL_2X4,0.00509930589840619,0.00509930589840619,Oxygen shakes,Panels,False
MICROCHIP_SQUARE,ROBOT_VACUUMING,-0.0050959770938979135,0.0050959770938979135,Microchips,Robots,False
SLEEP_POD_POLYESTER,SNACKPACK_STRAWBERRY,0.005080264884514376,0.005080264884514376,Sleep pods,Snackpacks,False
PEBBLES_XL,UV_VISOR_AMBER,-0.005078367319246011,0.005078367319246011,Pebbles,UV visors,False
PEBBLES_XS,UV_VISOR_AMBER,0.005069886213233484,0.005069886213233484,Pebbles,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_VOID_BLUE,0.005043663704718773,0.005043663704718773,Oxygen shakes,Translators,False
PANEL_2X2,SLEEP_POD_COTTON,0.005022482137762786,0.005022482137762786,Panels,Sleep pods,False
PEBBLES_L,UV_VISOR_AMBER,0.005022043735462481,0.005022043735462481,Pebbles,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,0.005008615289462913,0.005008615289462913,Galaxy sounds,Sleep pods,False
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,-0.005008184531585159,0.005008184531585159,Microchips,Oxygen shakes,False
MICROCHIP_TRIANGLE,PANEL_2X2,0.004994478814508361,0.004994478814508361,Microchips,Panels,False
MICROCHIP_OVAL,UV_VISOR_AMBER,0.004975381706436955,0.004975381706436955,Microchips,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ECLIPSE_CHARCOAL,-0.004972060458468585,0.004972060458468585,Galaxy sounds,Translators,False
PEBBLES_L,PEBBLES_XS,0.00496576357105495,0.00496576357105495,Pebbles,Pebbles,True
PEBBLES_S,ROBOT_DISHES,-0.004961424952027634,0.004961424952027634,Pebbles,Robots,False
ROBOT_DISHES,SLEEP_POD_POLYESTER,-0.004951817526745258,0.004951817526745258,Robots,Sleep pods,False
MICROCHIP_OVAL,MICROCHIP_SQUARE,0.00493629900908528,0.00493629900908528,Microchips,Microchips,True
SNACKPACK_CHOCOLATE,TRANSLATOR_ASTRO_BLACK,0.00493409142127081,0.00493409142127081,Snackpacks,Translators,False
SLEEP_POD_SUEDE,SNACKPACK_STRAWBERRY,-0.004933487040915782,0.004933487040915782,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_XL,0.004907448445965982,0.004907448445965982,Oxygen shakes,Pebbles,False
MICROCHIP_SQUARE,SLEEP_POD_COTTON,-0.004894017884897656,0.004894017884897656,Microchips,Sleep pods,False
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,0.004889546096230307,0.004889546096230307,Galaxy sounds,Pebbles,False
OXYGEN_SHAKE_MORNING_BREATH,PANEL_4X4,-0.004884147489907065,0.004884147489907065,Oxygen shakes,Panels,False
MICROCHIP_RECTANGLE,PEBBLES_M,0.004879550118357546,0.004879550118357546,Microchips,Pebbles,False
SLEEP_POD_COTTON,TRANSLATOR_SPACE_GRAY,0.0048515414506692675,0.0048515414506692675,Sleep pods,Translators,False
PEBBLES_S,SLEEP_POD_COTTON,0.0048489793771670925,0.0048489793771670925,Pebbles,Sleep pods,False
TRANSLATOR_ASTRO_BLACK,UV_VISOR_AMBER,0.004842170821104728,0.004842170821104728,Translators,UV visors,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ASTRO_BLACK,0.004825935127716594,0.004825935127716594,Oxygen shakes,Translators,False
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,-0.004823592467622879,0.004823592467622879,Pebbles,Translators,False
OXYGEN_SHAKE_GARLIC,ROBOT_IRONING,-0.0048114998027524334,0.0048114998027524334,Oxygen shakes,Robots,False
MICROCHIP_OVAL,PANEL_1X2,-0.004807760316577228,0.004807760316577228,Microchips,Panels,False
MICROCHIP_RECTANGLE,PANEL_1X2,-0.004799018927286796,0.004799018927286796,Microchips,Panels,False
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_GRAPHITE_MIST,0.004790819249205292,0.004790819249205292,Galaxy sounds,Translators,False
SNACKPACK_RASPBERRY,TRANSLATOR_VOID_BLUE,0.0047882954120402,0.0047882954120402,Snackpacks,Translators,False
PANEL_2X2,TRANSLATOR_ECLIPSE_CHARCOAL,0.004787135542506543,0.004787135542506543,Panels,Translators,False
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_ASTRO_BLACK,0.004766147283257143,0.004766147283257143,Oxygen shakes,Translators,False
PEBBLES_L,ROBOT_VACUUMING,-0.0047626096199177145,0.0047626096199177145,Pebbles,Robots,False
ROBOT_DISHES,SLEEP_POD_SUEDE,0.004753960301659669,0.004753960301659669,Robots,Sleep pods,False
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,-0.004752107241236587,0.004752107241236587,Galaxy sounds,Pebbles,False
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,0.0047424351404386535,0.0047424351404386535,Galaxy sounds,Microchips,False
ROBOT_DISHES,TRANSLATOR_GRAPHITE_MIST,0.004733231684589239,0.004733231684589239,Robots,Translators,False
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_4X4,0.004732201662030598,0.004732201662030598,Galaxy sounds,Panels,False
